,gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
3514,BMD_RS03660,NODE_22_length_47463_cov_128.144874_23,50.0,60,30,0,1,60,1,60,5.3e-16,61.6,60,1.0,<=>
3518,BMD_RS25775,NODE_22_length_47463_cov_128.144874_24,85.185,27,3,1,15,41,15,40,0.000885,29.6,41,0.6585365853658537,->
3519,BMD_RS03665,NODE_22_length_47463_cov_128.144874_25,94.118,85,5,0,1,85,1,85,1.28e-53,158.0,86,0.9883720930232558,<=>
3520,BMD_RS03675,NODE_22_length_47463_cov_128.144874_26,71.169,770,219,2,1,770,1,767,0.0,1159.0,773,0.9961190168175937,<=>
3524,BMD_RS03680,NODE_22_length_47463_cov_128.144874_27,62.857,35,11,2,1,33,1,35,7.36e-08,42.4,84,0.4166666666666667,<=>
3525,BMD_RS03685,NODE_22_length_47463_cov_128.144874_28,76.339,224,53,0,3,226,2,225,2.42e-125,351.0,226,0.9911504424778761,<=>
3532,BMD_RS03690,NODE_22_length_47463_cov_128.144874_32,67.857,140,45,0,1,140,1,140,1.5199999999999999e-61,182.0,145,0.9655172413793104,<=>
3535,BMD_RS03695,NODE_22_length_47463_cov_128.144874_33,84.615,169,26,0,1,169,1,169,1.04e-108,304.0,171,0.9883040935672515,<=>
3536,BMD_RS03700,NODE_22_length_47463_cov_128.144874_34,80.992,242,46,0,1,242,1,242,3.08e-152,420.0,242,1.0,<=>
3537,BMD_RS03705,NODE_22_length_47463_cov_128.144874_35,44.538,119,65,1,2,120,7,124,8.38e-30,101.0,130,0.9153846153846154,<=>
3539,BMD_RS03710,NODE_22_length_47463_cov_128.144874_36,88.0,175,19,1,1,173,1,175,3.25e-101,286.0,179,0.9776536312849162,<=>
3541,BMD_RS03715,NODE_22_length_47463_cov_128.144874_37,65.493,142,49,0,1,142,1,142,1.23e-67,199.0,160,0.8875,<=>
3546,BMD_RS03720,NODE_22_length_47463_cov_128.144874_38,86.879,282,37,0,1,282,1,282,0.0,516.0,282,1.0,<=>
3550,BMD_RS03725,NODE_22_length_47463_cov_128.144874_39,78.667,300,63,1,1,300,1,299,0.0,500.0,300,1.0,<=>
3556,BMD_RS03730,NODE_22_length_47463_cov_128.144874_40,81.712,514,94,0,1,514,1,514,0.0,890.0,514,1.0,<=>
3561,BMD_RS03735,NODE_28_length_39505_cov_139.222989_4,31.461,445,241,15,22,436,4,414,1.17e-48,172.0,509,0.8742632612966601,<=>
3564,BMD_RS03740,NODE_22_length_47463_cov_128.144874_41,83.521,443,72,1,1,443,1,442,0.0,673.0,443,1.0,<=>
3567,BMD_RS03745,NODE_22_length_47463_cov_128.144874_42,58.4,125,50,1,11,135,5,127,3.2e-53,164.0,204,0.6127450980392157,<=>
3568,BMD_RS03750,NODE_97_length_14286_cov_124.306777_3,36.893,206,128,2,1,204,4,209,7.24e-32,112.0,207,0.9951690821256038,->
3576,BMD_RS03755,NODE_32_length_35583_cov_122.758576_6,28.462,130,93,0,1,130,3,132,8.68e-19,74.7,150,0.8666666666666667,->
3578,BMD_RS03760,NODE_22_length_47463_cov_128.144874_43,68.826,247,77,0,1,247,1,247,4.44e-134,375.0,252,0.9801587301587301,<=>
3579,BMD_RS03765,NODE_115_length_10460_cov_118.050756_4,27.536,207,127,8,5,192,3,205,1.06e-15,70.1,204,1.0147058823529411,->
3580,BMD_RS03775,NODE_14_length_58649_cov_164.143806_1,64.523,482,171,0,1,482,1,482,0.0,646.0,482,1.0,<=>
3590,BMD_RS03780,NODE_29_length_39116_cov_140.738851_32,32.258,186,124,2,15,198,12,197,2.17e-31,111.0,210,0.8857142857142857,->
3591,BMD_RS03785,NODE_106_length_12173_cov_143.203704_5,36.281,441,267,5,1,434,17,450,1.55e-94,289.0,445,0.9910112359550561,->
3595,BMD_RS03790,NODE_100_length_13446_cov_108.778592_1,53.333,105,49,0,1,105,1,105,2.41e-33,109.0,113,0.9292035398230089,->
3598,BMD_RS03795,NODE_102_length_12881_cov_104.716417_3,32.184,87,49,4,33,114,1,82,7.07e-06,40.4,241,0.36099585062240663,->
3601,BMD_RS03805,NODE_1_length_132867_cov_126.236720_119,28.571,189,117,6,218,402,99,273,2.83e-11,61.6,650,0.2907692307692308,->
3607,BMD_RS03830,NODE_14_length_58649_cov_164.143806_6,32.85,207,131,5,375,576,373,576,3.9799999999999998e-25,106.0,584,0.3544520547945205,<=>
3617,BMD_RS03835,NODE_18_length_52237_cov_130.949827_14,37.615,109,65,2,3,110,6,112,1.35e-11,59.3,247,0.44129554655870445,->
3639,BMD_RS03840,NODE_1_length_132867_cov_126.236720_114,33.065,124,80,1,5,128,2,122,5.85e-14,61.2,145,0.8551724137931035,->
3640,BMD_RS03845,NODE_1_length_132867_cov_126.236720_115,32.42,219,147,1,13,231,11,228,2.51e-37,127.0,231,0.948051948051948,->
3641,BMD_RS03855,NODE_112_length_11337_cov_128.227353_5,51.235,769,371,3,1,765,1,769,0.0,792.0,782,0.9833759590792839,->
3650,BMD_RS03865,NODE_93_length_15227_cov_99.800726_13,28.319,226,142,7,49,268,53,264,5.57e-08,50.8,394,0.5736040609137056,->
3654,BMD_RS03870,NODE_9_length_68904_cov_166.400657_47,37.743,257,160,0,34,290,18,274,4.44e-63,197.0,296,0.8682432432432432,->
3655,BMD_RS03880,NODE_2_length_103972_cov_145.337677_30,27.371,369,240,11,487,835,51,411,1.1900000000000001e-27,114.0,874,0.42219679633867274,->
3659,BMD_RS03885,NODE_54_length_23584_cov_154.105203_9,27.222,360,255,5,89,448,91,443,1.2900000000000001e-37,140.0,470,0.7659574468085106,->
3664,BMD_RS03890,NODE_23_length_46620_cov_141.339535_14,29.528,254,154,7,4,247,15,253,1.4500000000000002e-27,109.0,506,0.5019762845849802,<=>
3665,BMD_RS03900,NODE_72_length_19087_cov_116.812678_12,26.493,268,167,10,309,552,69,330,4.48e-15,74.3,614,0.4364820846905538,->
3673,BMD_RS03905,NODE_17_length_52560_cov_173.736505_26,40.625,64,35,2,3,65,2,63,7.45e-09,48.1,141,0.45390070921985815,->
3680,BMD_RS03910,NODE_54_length_23584_cov_154.105203_17,52.535,217,103,0,9,225,5,221,6.33e-84,247.0,238,0.9117647058823529,<=>
3681,BMD_RS03915,NODE_38_length_30058_cov_156.692839_6,30.092,545,360,9,12,545,15,549,1.48e-71,236.0,559,0.9749552772808586,->
3683,BMD_RS25790,NODE_117_length_10323_cov_133.197736_8,66.038,53,18,0,1,53,1,53,4.03e-18,66.6,55,0.9636363636363636,<=>
3684,BMD_RS03920,NODE_70_length_19252_cov_126.168136_24,77.778,63,14,0,1,63,1,63,1.4800000000000001e-33,106.0,66,0.9545454545454546,<=>
3685,BMD_RS03930,NODE_70_length_19252_cov_126.168136_23,79.646,113,23,0,1,113,1,113,1.21e-66,194.0,123,0.9186991869918699,<=>
3690,BMD_RS03935,NODE_70_length_19252_cov_126.168136_22,80.258,233,46,0,163,395,2,234,5.970000000000001e-132,375.0,400,0.5825,<=>
3702,BMD_RS03940,NODE_23_length_46620_cov_141.339535_32,51.572,318,149,3,2,317,1,315,1.5700000000000001e-117,338.0,319,0.9968652037617555,<=>
3707,BMD_RS03945,NODE_3_length_98070_cov_142.751472_93,34.177,316,189,5,3,307,4,311,2.85e-53,174.0,309,1.022653721682848,->
3708,BMD_RS03965,NODE_163_length_5205_cov_127.572348_5,31.148,183,112,8,10,189,35,206,2.09e-11,63.2,567,0.32275132275132273,->
3711,BMD_RS03975,NODE_36_length_30262_cov_128.448070_20,30.233,129,78,4,3,121,407,533,5e-09,53.9,313,0.41214057507987223,->
3732,BMD_RS03980,NODE_70_length_19252_cov_126.168136_3,32.456,114,66,4,297,405,414,521,2.32e-08,52.8,417,0.2733812949640288,->
3750,BMD_RS03990,NODE_59_length_21307_cov_152.707772_19,63.341,461,165,2,7,463,10,470,0.0,558.0,477,0.9664570230607966,->
3755,BMD_RS03995,NODE_66_length_19950_cov_117.172848_3,24.79,476,331,16,7,467,4,467,7.55e-11,60.8,500,0.952,->
3758,BMD_RS04005,NODE_70_length_19252_cov_126.168136_21,67.284,162,53,0,37,198,2,163,9.7e-84,242.0,200,0.81,<=>
3759,BMD_RS04010,NODE_140_length_7827_cov_122.359484_10,26.115,471,292,16,2,448,4,442,3.88e-22,95.9,532,0.8853383458646616,->
3763,BMD_RS04015,NODE_70_length_19252_cov_126.168136_19,48.624,109,56,0,241,349,34,142,2.1e-26,99.4,349,0.3123209169054441,<=>
3764,BMD_RS04020,NODE_70_length_19252_cov_126.168136_18,76.923,169,39,0,1,169,1,169,5.25e-101,285.0,170,0.9941176470588236,<=>
3766,BMD_RS04025,NODE_57_length_22552_cov_122.070834_8,76.381,923,214,3,2,923,1,920,0.0,1422.0,923,1.0,<=>
3767,BMD_RS04035,NODE_70_length_19252_cov_126.168136_17,76.276,333,77,1,1,331,1,333,0.0,532.0,336,0.9910714285714286,<=>
3839,BMD_RS04045,NODE_96_length_14312_cov_112.327924_2,38.75,80,45,2,140,219,106,181,2.14e-07,47.8,246,0.3252032520325203,->
3853,BMD_RS04050,NODE_87_length_15822_cov_131.952429_6,69.182,159,49,0,1,159,1,159,1.7200000000000002e-73,225.0,436,0.3646788990825688,<=>
3858,BMD_RS04055,NODE_70_length_19252_cov_126.168136_16,46.919,211,105,3,1,208,1,207,4.52e-53,167.0,229,0.9213973799126638,<=>
3859,BMD_RS04060,NODE_70_length_19252_cov_126.168136_15,66.048,377,125,2,1,377,1,374,5.79e-177,494.0,377,1.0,<=>
3861,BMD_RS04065,NODE_70_length_19252_cov_126.168136_14,79.13,230,48,0,1,230,1,230,1.0699999999999999e-134,375.0,230,1.0,<=>
3938,BMD_RS04070,NODE_70_length_19252_cov_126.168136_13,65.75,400,135,2,1,399,1,399,3.0000000000000004e-179,501.0,399,1.0025062656641603,<=>
3940,BMD_RS04075,NODE_32_length_35583_cov_122.758576_38,43.478,230,114,5,34,262,125,339,4.86e-48,163.0,331,0.6948640483383686,->
3945,BMD_RS04080,NODE_33_length_33420_cov_158.845455_24,65.328,274,95,0,4,277,5,278,6.129999999999999e-138,387.0,283,0.9681978798586572,<=>
3946,BMD_RS04085,NODE_70_length_19252_cov_126.168136_12,44.262,61,34,0,1,61,1,61,7.14e-12,51.6,65,0.9384615384615385,<=>
3947,BMD_RS04090,NODE_70_length_19252_cov_126.168136_11,36.237,287,177,2,1,287,1,281,1.24e-59,188.0,290,0.9896551724137931,<=>
3948,BMD_RS04095,NODE_5_length_93380_cov_122.726547_25,38.265,392,239,3,1,392,1,389,3.34e-87,267.0,398,0.9849246231155779,->
3951,BMD_RS04100,NODE_106_length_12173_cov_143.203704_5,33.26,454,297,4,7,460,2,449,7.92e-76,242.0,479,0.9478079331941545,->
3957,BMD_RS04105,NODE_2_length_103972_cov_145.337677_7,39.416,137,75,4,11,140,17,152,7.24e-14,63.9,188,0.7287234042553191,->
3958,BMD_RS04110,NODE_105_length_12391_cov_163.916193_14,33.186,226,140,4,1,219,1,222,7.48e-31,110.0,241,0.9377593360995851,<=>
3960,BMD_RS04115,NODE_105_length_12391_cov_163.916193_15,42.212,443,251,3,12,452,13,452,1.9e-131,384.0,458,0.9672489082969432,<=>
3970,BMD_RS04120,NODE_70_length_19252_cov_126.168136_1,56.667,60,26,0,1,60,1,60,2e-18,67.8,61,0.9836065573770492,->
3973,BMD_RS04125,NODE_34_length_32970_cov_130.782781_3,55.446,202,83,3,20,219,31,227,1.7e-65,199.0,222,0.9099099099099099,<=>
3977,BMD_RS04130,NODE_70_length_19252_cov_126.168136_5,87.707,423,51,1,1,423,1,422,0.0,730.0,423,1.0,<=>
3984,BMD_RS04135,NODE_70_length_19252_cov_126.168136_4,62.209,344,127,1,1,344,1,341,9.070000000000001e-163,456.0,353,0.9745042492917847,<=>
3985,BMD_RS04140,NODE_70_length_19252_cov_126.168136_3,74.335,526,132,1,1,523,1,526,0.0,780.0,523,1.005736137667304,<=>
4014,BMD_RS04145,NODE_70_length_19252_cov_126.168136_2,70.354,226,67,0,1,226,1,226,2.13e-118,333.0,229,0.9868995633187773,<=>
4051,BMD_RS04150,NODE_1_length_132867_cov_126.236720_99,59.582,287,115,1,1,287,1,286,3.58e-118,337.0,287,1.0,->
4052,BMD_RS04155,NODE_1_length_132867_cov_126.236720_98,71.756,262,74,0,1,262,1,262,3.55e-143,399.0,262,1.0,<=>
4076,BMD_RS04180,NODE_124_length_9474_cov_137.622326_11,44.068,59,33,0,5,63,11,69,8.25e-14,57.0,73,0.8082191780821918,->
4080,BMD_RS04185,NODE_70_length_19252_cov_126.168136_1,71.667,60,17,0,1,60,1,60,4.880000000000001e-27,89.7,61,0.9836065573770492,->
4082,BMD_RS04190,NODE_6_length_84183_cov_123.491630_16,54.631,637,285,3,2,636,9,643,0.0,749.0,643,0.9906687402799378,->
4084,BMD_RS04195,NODE_70_length_19252_cov_126.168136_1,75.0,60,15,0,7,66,1,60,3.43e-30,97.8,67,0.8955223880597015,<=>
4086,BMD_RS04200,NODE_62_length_21089_cov_116.788121_24,46.259,147,77,1,4,150,2,146,2.25e-46,145.0,157,0.9363057324840764,->
4087,BMD_RS04205,NODE_86_length_16033_cov_198.151667_2,24.215,446,309,7,3,429,32,467,7.39e-34,129.0,435,1.025287356321839,->
4090,BMD_RS04210,NODE_1_length_132867_cov_126.236720_128,27.215,316,189,11,13,310,13,305,4.59e-17,78.6,312,1.0128205128205128,->
4092,BMD_RS04220,NODE_87_length_15822_cov_131.952429_14,29.508,183,108,6,9,183,56,225,4.38e-12,60.5,211,0.8672985781990521,->
4093,BMD_RS04230,NODE_150_length_6840_cov_128.374834_5,57.447,188,80,0,1,188,2,189,9.37e-83,240.0,188,1.0,<=>
4094,BMD_RS04235,NODE_150_length_6840_cov_128.374834_4,89.22,436,46,1,1,435,1,436,0.0,774.0,435,1.0022988505747126,<=>
4096,BMD_RS04240,NODE_150_length_6840_cov_128.374834_3,69.129,528,162,1,1,528,1,527,0.0,721.0,530,0.9962264150943396,<=>
4120,BMD_RS04245,NODE_150_length_6840_cov_128.374834_2,71.556,225,63,1,1,224,1,225,4.67e-119,335.0,224,1.0044642857142858,<=>
4143,BMD_RS04250,NODE_150_length_6840_cov_128.374834_1,60.063,318,124,2,1,318,1,315,6.75e-144,405.0,323,0.9845201238390093,<=>
4144,BMD_RS04255,NODE_122_length_9644_cov_129.069719_10,71.134,291,84,0,1,291,1,291,3.6000000000000004e-163,452.0,291,1.0,<=>
4154,BMD_RS04260,NODE_122_length_9644_cov_129.069719_9,58.133,375,147,4,1,370,1,370,1.5900000000000001e-133,384.0,373,1.0053619302949062,<=>
4155,BMD_RS04265,NODE_122_length_9644_cov_129.069719_8,61.508,252,97,0,4,255,5,256,2.6599999999999998e-114,325.0,258,0.9767441860465116,<=>
4161,BMD_RS04270,NODE_91_length_15369_cov_123.500850_5,32.461,191,129,0,89,279,17,207,1.78e-22,93.6,282,0.6773049645390071,->
4168,BMD_RS04275,NODE_35_length_30699_cov_187.081706_17,42.918,233,132,1,38,270,14,245,9.6e-65,207.0,402,0.5796019900497512,->
4243,BMD_RS04285,NODE_91_length_15369_cov_123.500850_10,45.614,57,31,0,6,62,2,58,8.53e-10,53.5,196,0.29081632653061223,->
4251,BMD_RS04290,NODE_15_length_57890_cov_144.201287_58,49.383,486,235,6,12,494,3,480,1.02e-171,489.0,496,0.9798387096774194,->
4259,BMD_RS04295,NODE_45_length_25994_cov_128.337269_21,39.655,406,208,12,77,453,32,429,1.16e-86,269.0,459,0.8845315904139434,->
4269,BMD_RS04300,NODE_15_length_57890_cov_144.201287_20,47.157,299,155,1,11,306,13,311,1.04e-99,293.0,319,0.9373040752351097,->
4272,BMD_RS04305,NODE_26_length_40229_cov_115.819112_29,25.0,360,233,15,62,407,57,393,8.65e-16,75.9,460,0.782608695652174,->
4276,BMD_RS04310,NODE_122_length_9644_cov_129.069719_6,75.943,212,51,0,1,212,2,213,2.62e-111,315.0,219,0.9680365296803652,<=>
4281,BMD_RS04320,NODE_9_length_68904_cov_166.400657_38,24.857,350,221,14,33,367,33,355,3.21e-12,63.9,394,0.8883248730964467,->
4283,BMD_RS04330,NODE_7_length_77487_cov_135.428446_43,23.56,382,258,10,4,371,2,363,2.37e-20,88.6,397,0.9622166246851386,->
4288,BMD_RS04335,NODE_66_length_19950_cov_117.172848_15,32.281,285,171,8,23,292,20,297,1.68e-26,103.0,315,0.9047619047619048,->
4291,BMD_RS04340,NODE_35_length_30699_cov_187.081706_32,45.395,304,166,0,34,337,26,329,1.46e-87,264.0,345,0.881159420289855,->
4297,BMD_RS04345,NODE_35_length_30699_cov_187.081706_31,38.682,349,192,5,8,337,3,348,2.31e-70,220.0,339,1.0294985250737463,->
4304,BMD_RS27125,NODE_31_length_36922_cov_127.720505_18,42.353,85,49,0,3,87,240,324,1.04e-17,72.8,98,0.8673469387755102,->
4308,BMD_RS27130,NODE_31_length_36922_cov_127.720505_18,40.299,67,39,1,1,66,163,229,2.64e-12,56.2,67,1.0,->
4311,BMD_RS04355,NODE_90_length_15394_cov_145.407129_18,31.25,160,100,4,114,272,61,211,5.84e-18,77.4,273,0.5860805860805861,->
4312,BMD_RS04370,NODE_109_length_11822_cov_126.438995_10,69.9,299,90,0,1,299,1,299,7.88e-155,432.0,302,0.9900662251655629,<=>
4313,BMD_RS04375,NODE_109_length_11822_cov_126.438995_11,70.07,284,85,0,1,284,1,284,3.36e-147,411.0,285,0.9964912280701754,<=>
4318,BMD_RS04380,NODE_109_length_11822_cov_126.438995_12,82.16,426,76,0,1,426,1,426,0.0,695.0,454,0.9383259911894273,<=>
4325,BMD_RS04385,NODE_91_length_15369_cov_123.500850_13,50.448,335,165,1,1,334,1,335,1.5200000000000001e-118,342.0,337,0.9940652818991098,<=>
4326,BMD_RS04390,NODE_122_length_9644_cov_129.069719_5,70.813,418,122,0,8,425,6,423,0.0,650.0,426,0.9812206572769953,<=>
4329,BMD_RS04395,NODE_122_length_9644_cov_129.069719_4,78.829,222,47,0,1,222,1,222,5.969999999999999e-138,382.0,224,0.9910714285714286,<=>
4331,BMD_RS04400,NODE_122_length_9644_cov_129.069719_3,69.804,255,77,0,1,255,9,263,2.14e-132,371.0,255,1.0,<=>
4410,BMD_RS04405,NODE_122_length_9644_cov_129.069719_2,65.714,245,84,0,1,245,4,248,1.1900000000000001e-116,331.0,248,0.9879032258064516,<=>
4415,BMD_RS04410,NODE_122_length_9644_cov_129.069719_1,66.869,329,109,0,1,329,1,329,1.78e-165,461.0,337,0.9762611275964391,<=>
4417,BMD_RS04415,NODE_18_length_52237_cov_130.949827_9,65.0,80,28,0,3,82,4,83,1.29e-30,100.0,82,0.975609756097561,->
4418,BMD_RS04420,NODE_1_length_132867_cov_126.236720_112,78.689,183,39,0,4,186,4,186,1.29e-105,298.0,186,0.9838709677419355,<=>
4420,BMD_RS04425,NODE_1_length_132867_cov_126.236720_111,91.905,210,17,0,1,210,1,210,1.0199999999999999e-138,383.0,210,1.0,<=>
4422,BMD_RS04430,NODE_1_length_132867_cov_126.236720_110,81.967,122,21,1,1,122,1,121,2.2900000000000003e-73,211.0,122,1.0,<=>
4428,BMD_RS04440,NODE_34_length_32970_cov_130.782781_7,41.379,58,34,0,4,61,1,58,1.69e-07,42.0,108,0.5370370370370371,->
4430,BMD_RS04460,NODE_69_length_19291_cov_115.920839_16,52.113,71,34,0,4,74,4,74,4.35e-19,73.9,162,0.4382716049382716,<=>
4439,BMD_RS04465,NODE_169_length_4739_cov_129.598456_6,65.457,799,244,5,1,790,1,776,0.0,1050.0,792,1.0088383838383839,<=>
4441,BMD_RS04475,NODE_17_length_52560_cov_173.736505_18,36.854,445,269,7,2,445,1,434,2.5200000000000003e-86,268.0,446,0.9977578475336323,->
4442,BMD_RS04480,NODE_169_length_4739_cov_129.598456_5,68.519,108,34,0,7,114,1,108,8.6e-55,164.0,116,0.9310344827586207,<=>
4447,BMD_RS04485,NODE_169_length_4739_cov_129.598456_3,68.293,82,26,0,15,96,1,82,8.46e-37,125.0,327,0.25076452599388377,<=>
4450,BMD_RS04490,NODE_114_length_10672_cov_134.512317_17,36.347,542,332,5,58,591,34,570,1.36e-110,340.0,595,0.9109243697478991,->
4525,BMD_RS04495,NODE_136_length_8236_cov_295.529477_4,40.574,244,143,1,330,573,467,708,9.22e-51,183.0,581,0.4199655765920826,<=>
4595,BMD_RS04505,NODE_36_length_30262_cov_128.448070_1,92.07,517,41,0,1,517,1,517,0.0,875.0,517,1.0,<=>
4601,BMD_RS04510,NODE_36_length_30262_cov_128.448070_2,77.064,109,25,0,1,109,3,111,9.96e-60,176.0,112,0.9732142857142857,<=>
4602,BMD_RS04515,NODE_36_length_30262_cov_128.448070_3,74.49,98,25,0,1,98,1,98,1.2699999999999999e-55,164.0,103,0.9514563106796117,<=>
4603,BMD_RS04520,NODE_36_length_30262_cov_128.448070_6,60.241,249,95,2,1,248,1,246,1.4e-107,308.0,252,0.9880952380952381,<=>
4605,BMD_RS04525,NODE_36_length_30262_cov_128.448070_7,80.797,276,53,0,1,276,3,278,5.87e-169,465.0,276,1.0,<=>
4612,BMD_RS04530,NODE_114_length_10672_cov_134.512317_6,31.579,171,110,3,7,174,3,169,1.31e-19,81.3,254,0.6732283464566929,->
4631,BMD_RS04535,NODE_4_length_97076_cov_120.918257_39,38.298,141,87,0,7,147,11,151,8.73e-30,103.0,152,0.9276315789473685,->
4638,BMD_RS04545,NODE_91_length_15369_cov_123.500850_9,45.155,516,258,2,10,525,2,492,2.55e-165,476.0,542,0.9520295202952029,->
4651,BMD_RS04550,NODE_39_length_29834_cov_124.570656_28,29.557,203,112,6,1,176,21,219,2.41e-17,73.2,177,1.1468926553672316,<=>
4658,BMD_RS04560,NODE_115_length_10460_cov_118.050756_2,43.137,51,29,0,56,106,90,140,0.000132,37.0,142,0.3591549295774648,<=>
4659,BMD_RS04565,NODE_36_length_30262_cov_128.448070_8,74.847,326,82,0,1,326,1,326,0.0,508.0,330,0.9878787878787879,<=>
4671,BMD_RS04570,NODE_36_length_30262_cov_128.448070_9,78.498,293,63,0,1,293,1,293,2.3700000000000002e-169,468.0,293,1.0,<=>
4673,BMD_RS04575,NODE_36_length_30262_cov_128.448070_10,67.424,132,41,1,1,130,1,132,1.03e-60,180.0,130,1.0153846153846153,<=>
4674,BMD_RS04580,NODE_36_length_30262_cov_128.448070_11,80.769,494,95,0,1,494,1,494,0.0,816.0,494,1.0,<=>
4808,BMD_RS04585,NODE_36_length_30262_cov_128.448070_12,89.944,179,18,0,4,182,5,183,1.59e-109,314.0,322,0.5559006211180124,<=>
4813,BMD_RS04590,NODE_36_length_30262_cov_128.448070_13,74.49,98,25,0,208,305,1,98,9.78e-47,149.0,307,0.31921824104234525,<=>
4824,BMD_RS04595,NODE_36_length_30262_cov_128.448070_14,68.235,425,124,3,1,415,1,424,0.0,561.0,415,1.0240963855421688,->
4831,BMD_RS04600,NODE_39_length_29834_cov_124.570656_27,51.741,201,96,1,4,204,4,203,7.43e-78,229.0,204,0.9852941176470589,<=>
4832,BMD_RS04605,NODE_36_length_30262_cov_128.448070_15,85.211,426,61,1,1,424,1,426,0.0,750.0,426,1.0,<=>
4837,BMD_RS04610,NODE_36_length_30262_cov_128.448070_16,92.58,283,21,0,1,283,1,283,2.8800000000000003e-179,492.0,285,0.9929824561403509,<=>
4843,BMD_RS04615,NODE_36_length_30262_cov_128.448070_17,92.937,269,19,0,1,269,27,295,0.0,508.0,269,1.0,<=>
4848,BMD_RS04620,NODE_36_length_30262_cov_128.448070_18,62.397,242,91,0,1,242,1,242,7.17e-107,306.0,245,0.9877551020408163,<=>
4850,BMD_RS04625,NODE_36_length_30262_cov_128.448070_19,81.761,159,29,0,10,168,11,169,4.93e-100,282.0,172,0.9244186046511628,<=>
4851,BMD_RS04630,NODE_36_length_30262_cov_128.448070_20,57.463,536,227,1,1,536,1,535,0.0,666.0,536,1.0,<=>
4905,BMD_RS04635,NODE_36_length_30262_cov_128.448070_21,48.538,342,176,0,3,344,4,345,1.63e-110,323.0,350,0.9771428571428571,<=>
4906,BMD_RS04640,NODE_36_length_30262_cov_128.448070_22,81.838,468,85,0,3,470,3,470,0.0,811.0,470,0.9957446808510638,<=>
4910,BMD_RS04645,NODE_36_length_30262_cov_128.448070_23,59.927,549,215,2,1,549,1,544,0.0,743.0,1083,0.5069252077562327,<=>
4911,BMD_RS04650,NODE_36_length_30262_cov_128.448070_24,69.106,123,38,0,1,123,1,123,4.25e-61,180.0,123,1.0,<=>
4947,BMD_RS04655,NODE_36_length_30262_cov_128.448070_25,56.075,963,411,8,1,956,1,958,0.0,1097.0,958,1.0052192066805845,<=>
5000,BMD_RS04660,NODE_36_length_30262_cov_128.448070_26,56.911,123,52,1,1,123,1,122,5.74e-53,159.0,125,0.984,<=>
5002,BMD_RS04665,NODE_36_length_30262_cov_128.448070_27,64.062,256,91,1,14,269,14,268,5.19e-127,358.0,269,0.9516728624535316,<=>
5003,BMD_RS04670,NODE_45_length_25994_cov_128.337269_22,62.371,194,73,0,1,194,1,194,1.68e-84,245.0,196,0.9897959183673469,<=>
5004,BMD_RS04675,NODE_45_length_25994_cov_128.337269_21,88.182,440,52,0,1,440,1,440,0.0,815.0,440,1.0,<=>
5014,BMD_RS04680,NODE_45_length_25994_cov_128.337269_18,45.32,203,89,4,16,197,7,208,8.97e-48,153.0,210,0.9666666666666667,<=>
5015,BMD_RS04690,NODE_45_length_25994_cov_128.337269_17,86.161,448,62,0,1,448,1,448,0.0,810.0,448,1.0,<=>
5018,BMD_RS04695,NODE_45_length_25994_cov_128.337269_16,90.271,442,43,0,1,442,1,442,0.0,800.0,442,1.0,<=>
5023,BMD_RS04700,NODE_5_length_93380_cov_122.726547_6,32.628,331,219,3,9,338,2,329,7.51e-55,179.0,344,0.9622093023255814,->
5035,BMD_RS04705,NODE_45_length_25994_cov_128.337269_15,55.215,163,73,0,10,172,2,164,8.16e-62,186.0,186,0.8763440860215054,<=>
5036,BMD_RS04710,NODE_29_length_39116_cov_140.738851_24,38.125,480,284,6,3,475,1,474,6.79e-100,305.0,477,1.0062893081761006,->
5044,BMD_RS04715,NODE_38_length_30058_cov_156.692839_6,32.558,559,334,10,6,554,16,541,1.61e-91,290.0,586,0.9539249146757679,->
5045,BMD_RS25805,NODE_45_length_25994_cov_128.337269_14,58.929,56,23,0,1,56,1,56,1.26e-19,70.9,59,0.9491525423728814,<=>
5046,BMD_RS04725,NODE_45_length_25994_cov_128.337269_12,85.714,469,67,0,1,469,3,471,0.0,826.0,488,0.9610655737704918,<=>
5051,BMD_RS04730,NODE_45_length_25994_cov_128.337269_11,80.783,562,108,0,1,562,5,566,0.0,976.0,562,1.0,<=>
5059,BMD_RS04735,NODE_45_length_25994_cov_128.337269_10,79.079,239,50,0,1,239,1,239,1.3499999999999998e-141,393.0,239,1.0,<=>
5071,BMD_RS04740,NODE_4_length_97076_cov_120.918257_55,54.585,229,98,1,7,229,14,242,3.29e-90,263.0,241,0.950207468879668,->
5072,BMD_RS04745,NODE_4_length_97076_cov_120.918257_54,51.964,331,149,4,1,330,1,322,8.8e-122,350.0,333,0.993993993993994,->
5073,BMD_RS04750,NODE_4_length_97076_cov_120.918257_58,65.041,246,86,0,1,246,1,246,1.5500000000000001e-121,343.0,252,0.9761904761904762,->
5074,BMD_RS04755,NODE_45_length_25994_cov_128.337269_9,85.632,348,50,0,49,396,11,358,0.0,598.0,396,0.8787878787878788,<=>
