,gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
3844,BSU_07940,NODE_1_length_132867_cov_126.236720_84,38.333,180,101,4,27,202,36,209,4.91e-32,117.0,281,0.6405693950177936,->
3847,BSU_07955,NODE_15_length_57890_cov_144.201287_12,66.931,378,108,1,11,371,12,389,0.0,550.0,374,1.0106951871657754,<=>
3848,BSU_07970,NODE_15_length_57890_cov_144.201287_10,65.517,58,20,0,1,58,1,58,9.81e-25,84.0,62,0.9354838709677419,<=>
3849,BSU_07980,NODE_15_length_57890_cov_144.201287_8,59.231,260,104,1,4,261,1,260,5.2e-112,320.0,264,0.9848484848484849,<=>
3855,BSU_07990,NODE_1_length_132867_cov_126.236720_105,29.452,292,193,4,1,286,1,285,8.189999999999999e-30,111.0,287,1.0174216027874565,->
3859,BSU_08000,NODE_195_length_2262_cov_139.808238_2,47.785,316,162,3,1,315,1,314,1.42e-107,313.0,320,0.9875,<=>
3860,BSU_08020,NODE_15_length_57890_cov_144.201287_7,68.86,456,139,2,11,464,7,461,0.0,660.0,467,0.9764453961456103,<=>
3862,BSU_08030,NODE_23_length_46620_cov_141.339535_37,83.648,318,51,1,1,317,1,318,0.0,526.0,326,0.9754601226993865,<=>
3864,BSU_08060,NODE_1_length_132867_cov_126.236720_69,35.185,324,185,10,11,325,44,351,1.29e-44,153.0,334,0.9700598802395209,->
3866,BSU_08070,NODE_21_length_48808_cov_144.287763_42,44.311,334,172,3,4,335,3,324,3.37e-98,290.0,343,0.9737609329446064,->
3869,BSU_08080,NODE_5_length_93380_cov_122.726547_39,32.464,422,258,6,4,398,3,424,7.500000000000001e-64,207.0,399,1.0576441102756893,->
3872,BSU_08090,NODE_21_length_48808_cov_144.287763_40,40.044,457,257,6,15,457,19,472,1.2199999999999999e-106,322.0,459,0.9956427015250545,->
3881,BSU_08100,NODE_15_length_57890_cov_144.201287_19,41.493,335,176,6,283,604,141,468,7.78e-77,249.0,606,0.5528052805280528,<=>
3888,BSU_08130,NODE_34_length_32970_cov_130.782781_4,26.866,134,91,3,1,133,39,166,6.4e-10,52.0,153,0.8758169934640523,->
3889,BSU_08140,NODE_34_length_32970_cov_130.782781_4,27.857,140,96,2,24,163,29,163,1.4e-12,60.1,186,0.7526881720430108,<=>
3891,BSU_08190,NODE_69_length_19291_cov_115.920839_10,33.838,198,124,4,12,206,8,201,7.22e-22,88.2,255,0.7764705882352941,<=>
3895,BSU_08200,NODE_31_length_36922_cov_127.720505_25,33.404,470,234,13,57,514,41,443,3.3499999999999995e-61,209.0,528,0.8901515151515151,->
3908,BSU_08210,NODE_31_length_36922_cov_127.720505_34,37.86,243,147,3,328,567,332,573,4.14e-39,147.0,574,0.42334494773519166,->
3978,BSU_08220,NODE_114_length_10672_cov_134.512317_17,36.255,502,310,2,105,601,74,570,3.78e-111,342.0,605,0.8297520661157025,->
4048,BSU_08230,NODE_32_length_35583_cov_122.758576_20,55.906,127,55,1,3,128,2,128,9.81e-42,132.0,135,0.9407407407407408,<=>
4050,BSU_08240,NODE_109_length_11822_cov_126.438995_4,43.841,276,148,6,3,275,2,273,6.89e-75,227.0,286,0.965034965034965,<=>
4053,BSU_08250,NODE_30_length_37530_cov_136.704616_28,36.709,79,49,1,210,287,205,283,1.12e-10,58.2,315,0.2507936507936508,<=>
4061,BSU_08260,NODE_11_length_62755_cov_125.058282_57,31.707,123,79,3,65,187,50,167,1.8e-05,43.9,483,0.2546583850931677,->
4064,BSU_08270,NODE_5_length_93380_cov_122.726547_2,42.122,311,175,3,1,308,1,309,1.99e-83,251.0,314,0.9904458598726115,<=>
4067,BSU_08280,NODE_10_length_64414_cov_278.936102_4,29.21,291,171,14,11,293,2,265,1.06e-16,77.4,394,0.7385786802030457,->
4071,BSU_08290,NODE_1_length_132867_cov_126.236720_80,31.351,185,108,6,192,367,174,348,6.05e-18,81.3,401,0.4613466334164589,<=>
4087,BSU_08300,NODE_187_length_3144_cov_142.803065_1,47.458,59,31,0,158,216,12,70,1.21e-11,55.5,221,0.2669683257918552,->
4107,BSU_08310,NODE_1_length_132867_cov_126.236720_78,47.284,313,162,2,1,312,1,311,8.11e-96,283.0,312,1.0032051282051282,<=>
4185,BSU_08320,NODE_137_length_8230_cov_264.310070_5,25.0,192,127,6,211,392,55,239,1.43e-05,42.7,397,0.4836272040302267,<=>
4187,BSU_08330,NODE_1_length_132867_cov_126.236720_76,22.823,333,226,10,27,352,23,331,5.87e-18,81.3,386,0.8626943005181347,<=>
4191,BSU_08340,NODE_36_length_30262_cov_128.448070_5,34.94,83,48,3,3,83,10,88,1.79e-06,42.0,183,0.453551912568306,->
4193,BSU_08360,NODE_34_length_32970_cov_130.782781_42,41.772,316,168,6,49,354,1,310,1.81e-66,209.0,363,0.8705234159779615,<=>
4194,BSU_08370,NODE_91_length_15369_cov_123.500850_10,43.333,60,34,0,11,70,2,61,4.52e-11,57.8,206,0.2912621359223301,->
4203,BSU_08380,NODE_42_length_27441_cov_131.738562_29,27.747,364,236,13,44,393,42,392,3.43e-20,88.6,418,0.8708133971291866,<=>
4217,BSU_08400,NODE_17_length_52560_cov_173.736505_2,32.331,133,90,0,10,142,7,139,3.02e-14,71.2,519,0.25626204238921,->
4229,BSU_08410,NODE_11_length_62755_cov_125.058282_58,37.5,72,45,0,46,117,33,104,3.78e-09,49.7,161,0.4472049689440994,->
4238,BSU_08440,NODE_35_length_30699_cov_187.081706_33,57.764,322,121,5,12,326,12,325,3.93e-130,371.0,326,0.9877300613496932,<=>
4242,BSU_08450,NODE_35_length_30699_cov_187.081706_32,61.765,306,117,0,27,332,27,332,8.37e-137,389.0,334,0.9161676646706587,<=>
4248,BSU_08460,NODE_35_length_30699_cov_187.081706_31,61.515,330,127,0,13,342,19,348,8.84e-145,410.0,344,0.9593023255813954,<=>
4254,BSU_08470,NODE_10_length_64414_cov_278.936102_29,55.219,297,126,4,1,294,1,293,9.010000000000001e-116,332.0,294,1.010204081632653,<=>
4256,BSU_08480,NODE_26_length_40229_cov_115.819112_23,31.667,180,122,1,13,192,5,183,8.310000000000001e-37,123.0,195,0.9230769230769231,->
4258,BSU_08490,NODE_46_length_25559_cov_123.998587_16,70.0,30,8,1,28,57,27,55,1.23e-07,40.8,64,0.46875,<=>
4259,BSU_08510,NODE_170_length_4595_cov_138.665339_4,50.0,300,147,3,1,297,1,300,2.44e-111,322.0,304,0.9868421052631579,<=>
4261,BSU_08520,NODE_114_length_10672_cov_134.512317_5,47.148,263,135,1,1,259,1,263,9.820000000000001e-79,236.0,265,0.9924528301886792,<=>
4262,BSU_08530,NODE_114_length_10672_cov_134.512317_7,58.416,101,41,1,2,101,3,103,1.3e-41,129.0,105,0.9619047619047619,<=>
4267,BSU_08540,NODE_126_length_9080_cov_121.011552_12,30.769,130,85,3,48,176,41,166,1.1e-05,43.9,398,0.32663316582914576,->
4270,BSU_08550,NODE_114_length_10672_cov_134.512317_8,65.306,49,17,0,2,50,1,49,2.91e-19,69.3,51,0.9607843137254902,<=>
4271,BSU_08560,NODE_114_length_10672_cov_134.512317_9,47.674,86,45,0,5,90,5,90,7.36e-24,83.6,90,0.9555555555555556,<=>
4272,BSU_08570,NODE_37_length_30247_cov_147.301856_9,26.797,153,94,4,1,148,1,140,1.42e-05,41.2,173,0.884393063583815,->
4275,BSU_08590,NODE_131_length_8781_cov_148.559398_4,28.829,111,76,2,14,124,8,115,2.27e-08,50.8,287,0.3867595818815331,->
4276,BSU_08600,NODE_104_length_12585_cov_285.166613_10,37.748,302,185,3,7,306,7,307,1.4600000000000002e-73,227.0,330,0.9151515151515152,->
4281,BSU_08620,NODE_114_length_10672_cov_134.512317_10,59.006,322,131,1,1,322,1,321,7.33e-146,411.0,328,0.9817073170731707,<=>
4282,BSU_08630,NODE_114_length_10672_cov_134.512317_11,63.277,354,129,1,5,357,5,358,1.5300000000000002e-169,474.0,370,0.9567567567567568,<=>
4284,BSU_08640,NODE_114_length_10672_cov_134.512317_12,65.333,75,26,0,1,75,1,75,4e-36,113.0,75,1.0,<=>
4285,BSU_08650,NODE_114_length_10672_cov_134.512317_13,80.08,251,49,1,1,251,1,250,5.61e-148,410.0,251,1.0,<=>
4308,BSU_08660,NODE_114_length_10672_cov_134.512317_14,59.184,49,18,1,36,84,7,53,6.14e-08,42.4,85,0.5764705882352941,<=>
4310,BSU_08670,NODE_114_length_10672_cov_134.512317_15,50.588,85,41,1,29,112,1,85,8.16e-22,79.3,115,0.7391304347826086,<=>
4311,BSU_08680,NODE_114_length_10672_cov_134.512317_16,70.69,174,51,0,1,174,1,174,8.93e-99,280.0,177,0.9830508474576272,<=>
4312,BSU_08690,NODE_114_length_10672_cov_134.512317_17,71.204,573,163,2,8,579,1,572,0.0,830.0,581,0.9862306368330465,<=>
4388,BSU_08700,NODE_129_length_8943_cov_134.112339_1,54.802,354,156,2,1,350,1,354,1.1400000000000001e-129,372.0,354,1.0,<=>
4390,BSU_08710,NODE_129_length_8943_cov_134.112339_2,86.353,425,58,0,3,427,4,428,0.0,750.0,430,0.9883720930232558,<=>
4400,BSU_08720,NODE_129_length_8943_cov_134.112339_7,69.281,153,47,0,1,153,1,153,1.84e-81,234.0,158,0.9683544303797469,<=>
4406,BSU_08730,NODE_129_length_8943_cov_134.112339_8,81.56,141,26,0,6,146,5,145,1.0899999999999998e-89,254.0,146,0.9657534246575342,<=>
4409,BSU_08740,NODE_129_length_8943_cov_134.112339_9,72.174,115,32,0,3,117,4,118,5.6900000000000006e-59,174.0,118,0.9745762711864406,<=>
4410,BSU_08750,NODE_129_length_8943_cov_134.112339_10,50.519,289,143,0,1,289,1,289,1.11e-116,334.0,295,0.9796610169491525,<=>
4411,BSU_08760,NODE_65_length_20146_cov_124.136678_15,43.629,259,141,3,1,257,1,256,1.1399999999999998e-68,209.0,259,1.0,<=>
4414,BSU_08770,NODE_189_length_3104_cov_150.186323_5,38.095,63,39,0,3,65,1,63,4.13e-13,54.7,68,0.9264705882352942,<=>
4415,BSU_08779,NODE_34_length_32970_cov_130.782781_29,33.962,53,35,0,36,88,21,73,1.1e-06,40.0,91,0.5824175824175825,->
4417,BSU_08790,NODE_85_length_16197_cov_136.247891_10,77.797,590,126,2,5,591,2,589,0.0,970.0,591,0.9983079526226735,<=>
4418,BSU_08800,NODE_87_length_15822_cov_131.952429_12,22.34,188,114,7,31,200,46,219,0.00058,38.9,452,0.415929203539823,->
4419,BSU_08820,NODE_77_length_18166_cov_123.838797_13,85.774,478,68,0,2,479,4,481,0.0,868.0,484,0.987603305785124,<=>
4425,BSU_08830,NODE_91_length_15369_cov_123.500850_6,42.347,196,103,3,20,205,16,211,9.589999999999999e-42,142.0,256,0.765625,->
4499,BSU_08840,NODE_68_length_19445_cov_102.743546_5,22.394,259,183,7,2,253,8,255,7.44e-05,40.8,333,0.7777777777777778,<=>
4502,BSU_08850,NODE_91_length_15369_cov_123.500850_5,33.333,135,80,2,76,207,19,146,1.1e-12,64.3,277,0.48736462093862815,->
4505,BSU_08880,NODE_37_length_30247_cov_147.301856_8,81.111,90,17,0,1,90,1,90,3.83e-50,150.0,90,1.0,<=>
4507,BSU_08899,NODE_124_length_9474_cov_137.622326_11,43.333,60,34,0,1,60,9,68,1.11e-13,56.6,67,0.8955223880597015,<=>
4513,BSU_08900,NODE_155_length_5995_cov_130.683339_4,36.62,213,121,1,1,199,1,213,3.34e-43,141.0,208,1.0240384615384615,<=>
4514,BSU_08910,NODE_155_length_5995_cov_130.683339_3,73.545,378,100,0,1,378,1,378,0.0,596.0,387,0.9767441860465116,<=>
4515,BSU_08920,NODE_155_length_5995_cov_130.683339_2,57.895,266,105,5,41,306,37,295,6.41e-108,313.0,312,0.8525641025641025,<=>
4516,BSU_08930,NODE_155_length_5995_cov_130.683339_1,78.846,156,33,0,4,159,1,156,1.3e-97,276.0,161,0.968944099378882,<=>
4519,BSU_08970,NODE_85_length_16197_cov_136.247891_2,90.032,632,63,0,1,632,1,632,0.0,1188.0,632,1.0,<=>
4520,BSU_08980,NODE_85_length_16197_cov_136.247891_3,80.157,383,74,1,9,389,9,391,0.0,647.0,393,0.9745547073791349,<=>
4525,BSU_08990,NODE_66_length_19950_cov_117.172848_11,32.927,82,52,1,36,114,36,117,1.64e-07,45.1,155,0.5290322580645161,<=>
4531,BSU_09010,NODE_91_length_15369_cov_123.500850_9,47.683,518,241,3,6,518,2,494,4.8599999999999997e-178,508.0,533,0.9718574108818011,->
4547,BSU_09020,NODE_39_length_29834_cov_124.570656_28,28.713,202,113,7,1,175,21,218,1.61e-13,63.2,177,1.1412429378531073,<=>
4550,BSU_09060,NODE_16_length_54124_cov_156.061039_35,39.394,66,40,0,11,76,7,72,1.22e-10,53.1,122,0.5409836065573771,<=>
4565,BSU_09070,NODE_137_length_8230_cov_264.310070_4,33.032,221,127,6,3,213,2,211,3.21e-26,100.0,233,0.9484978540772532,->
4635,BSU_09080,NODE_10_length_64414_cov_278.936102_60,47.811,297,151,3,2,296,4,298,2.7200000000000002e-99,291.0,306,0.9705882352941176,->
4713,BSU_09090,NODE_10_length_64414_cov_278.936102_61,35.206,267,148,6,55,314,6,254,4.3800000000000003e-32,117.0,314,0.8503184713375797,->
4714,BSU_09100,NODE_57_length_22552_cov_122.070834_19,90.769,65,6,0,1,65,1,65,1.0499999999999999e-38,119.0,68,0.9558823529411765,<=>
4719,BSU_09110,NODE_35_length_30699_cov_187.081706_15,30.216,278,174,7,1,259,1,277,1.27e-33,120.0,277,1.0036101083032491,->
4722,BSU_09120,NODE_77_length_18166_cov_123.838797_10,37.87,169,91,4,192,352,349,511,8.28e-25,102.0,360,0.46944444444444444,<=>
4726,BSU_09130,NODE_6_length_84183_cov_123.491630_7,74.222,450,115,1,16,464,25,474,0.0,664.0,464,0.9698275862068966,<=>
4734,BSU_09150,NODE_104_length_12585_cov_285.166613_4,45.641,195,83,6,1,190,7,183,4.1399999999999995e-45,144.0,190,1.0263157894736843,<=>
4737,BSU_09180,NODE_113_length_11047_cov_117.127894_3,55.682,176,78,0,23,198,20,195,1.7499999999999998e-69,208.0,218,0.8073394495412844,<=>
4738,BSU_09190,NODE_98_length_14075_cov_119.331762_3,52.191,502,230,5,588,1086,705,1199,2.85e-158,502.0,1218,0.4121510673234811,<=>
4744,BSU_09200,NODE_97_length_14286_cov_124.306777_8,42.623,183,99,3,18,198,43,221,1.62e-44,144.0,199,0.9195979899497487,<=>
4745,BSU_09210,NODE_76_length_18936_cov_176.682645_17,47.445,274,143,1,15,287,14,287,3.12e-84,253.0,303,0.9042904290429042,<=>
4749,BSU_09220,NODE_76_length_18936_cov_176.682645_18,32.0,125,79,3,8,127,1,124,2.63e-15,64.7,132,0.946969696969697,<=>
4750,BSU_09230,NODE_1_length_132867_cov_126.236720_36,45.255,137,75,0,1,137,1,137,1.18e-40,129.0,141,0.9716312056737588,->
4755,BSU_09240,NODE_122_length_9644_cov_129.069719_6,46.544,217,115,1,1,217,1,216,1.29e-58,181.0,221,0.9819004524886877,<=>
4758,BSU_09250,NODE_2_length_103972_cov_145.337677_1,82.583,511,87,2,5,514,4,513,0.0,889.0,514,0.9941634241245136,<=>
4763,BSU_09260,NODE_28_length_39505_cov_139.222989_9,69.731,446,130,2,10,450,8,453,0.0,650.0,451,0.9889135254988913,<=>
4773,BSU_09270,NODE_2_length_103972_cov_145.337677_2,60.326,184,73,0,2,185,1,184,1.19e-83,242.0,193,0.9533678756476683,<=>
4775,BSU_09280,NODE_2_length_103972_cov_145.337677_3,70.073,274,82,0,1,274,1,274,5.14e-139,389.0,275,0.9963636363636363,<=>
4776,BSU_09290,NODE_2_length_103972_cov_145.337677_4,84.708,497,76,0,1,497,1,497,0.0,877.0,497,1.0,<=>
4781,BSU_09300,NODE_2_length_103972_cov_145.337677_5,67.636,550,177,1,6,555,2,550,0.0,764.0,556,0.9892086330935251,<=>
4783,BSU_09310,NODE_2_length_103972_cov_145.337677_6,70.415,578,169,1,1,576,1,578,0.0,855.0,582,0.993127147766323,<=>
4785,BSU_09320,NODE_4_length_97076_cov_120.918257_64,47.453,373,193,2,1,371,1,372,6.77e-112,328.0,380,0.9815789473684211,<=>
4791,BSU_09330,NODE_4_length_97076_cov_120.918257_63,58.852,209,85,1,1,208,3,211,1.52e-85,249.0,215,0.9720930232558139,<=>
4824,BSU_09350,NODE_2_length_103972_cov_145.337677_8,77.465,71,16,0,1,71,1,71,3.58e-37,116.0,81,0.8765432098765432,<=>
4834,BSU_09370,NODE_78_length_17859_cov_131.405691_15,46.512,129,60,5,362,486,96,219,2.6600000000000003e-27,106.0,489,0.26380368098159507,->
4876,BSU_09380,NODE_15_length_57890_cov_144.201287_47,63.38,142,52,0,1,142,1,142,4.59e-63,187.0,147,0.9659863945578231,<=>
4878,BSU_09400,NODE_2_length_103972_cov_145.337677_9,80.942,467,86,2,5,469,5,470,0.0,787.0,469,0.9957356076759062,<=>
4879,BSU_09410,NODE_11_length_62755_cov_125.058282_52,36.952,479,240,16,10,450,1,455,8.87e-72,233.0,462,1.0367965367965368,<=>
4882,BSU_09420,NODE_37_length_30247_cov_147.301856_32,55.263,114,49,2,223,334,275,388,7.49e-36,130.0,335,0.3402985074626866,->
4920,BSU_09430,NODE_134_length_8294_cov_142.426676_4,28.947,76,54,0,1,76,1,76,7.11e-07,46.6,292,0.2602739726027397,->
4921,BSU_09440,NODE_62_length_21089_cov_116.788121_18,52.925,359,169,0,5,363,6,364,4.28e-147,417.0,367,0.9782016348773842,<=>
4924,BSU_09450,NODE_30_length_37530_cov_136.704616_5,64.46,287,100,1,4,288,1,287,6.44e-138,388.0,290,0.9896551724137931,<=>
4948,BSU_09460,NODE_29_length_39116_cov_140.738851_23,27.027,444,255,11,22,431,9,417,2.1e-36,137.0,466,0.9527896995708155,<=>
4952,BSU_09470,NODE_37_length_30247_cov_147.301856_29,59.465,449,178,2,1,449,1,445,0.0,537.0,452,0.9933628318584071,->
4956,BSU_09480,NODE_86_length_16033_cov_198.151667_2,26.539,471,317,12,8,458,6,467,9.61e-40,146.0,470,1.0021276595744681,->
4960,BSU_09490,NODE_55_length_22758_cov_111.604206_28,28.358,134,92,3,12,142,10,142,6.47e-07,43.1,143,0.9370629370629371,->
4961,BSU_09510,NODE_10_length_64414_cov_278.936102_15,28.426,394,228,17,1,358,1,376,3.06e-33,124.0,359,1.0974930362116992,<=>
4962,BSU_09520,NODE_10_length_64414_cov_278.936102_16,36.364,154,92,2,3,153,7,157,6.74e-30,104.0,164,0.9390243902439024,<=>
4968,BSU_09530,NODE_105_length_12391_cov_163.916193_7,35.961,203,113,5,10,209,23,211,2.0700000000000002e-26,103.0,332,0.6114457831325302,<=>
4973,BSU_09540,NODE_165_length_4931_cov_129.138237_3,31.841,201,119,6,1,195,3,191,1.4e-22,87.4,200,1.005,<=>
4977,BSU_09550,NODE_113_length_11047_cov_117.127894_1,63.989,361,129,1,1,360,1,361,3.63e-169,476.0,445,0.8112359550561797,<=>
4980,BSU_09560,NODE_93_length_15227_cov_99.800726_17,38.182,55,33,1,12,65,2,56,3.71e-08,46.2,144,0.3819444444444444,->
4986,BSU_09570,NODE_59_length_21307_cov_152.707772_3,30.0,380,230,11,18,381,15,374,3.8999999999999997e-48,165.0,394,0.9644670050761421,->
4996,BSU_09590,NODE_113_length_11047_cov_117.127894_1,61.003,359,137,2,6,363,5,361,2.75e-161,457.0,462,0.7770562770562771,->
4999,BSU_09600,NODE_97_length_14286_cov_124.306777_12,42.5,120,64,2,1,116,1,119,7.12e-19,73.6,119,1.0084033613445378,<=>
5001,BSU_09610,NODE_97_length_14286_cov_124.306777_12,42.424,132,69,4,4,129,3,133,2.57e-18,72.4,132,1.0,->
5003,BSU_09620,NODE_70_length_19252_cov_126.168136_25,48.945,237,116,2,4,236,33,268,6.990000000000001e-77,230.0,244,0.9713114754098361,<=>
5007,BSU_09640,NODE_109_length_11822_cov_126.438995_1,46.486,370,196,1,3,372,2,369,1.06e-121,353.0,372,0.9946236559139785,<=>
5010,BSU_09650,NODE_78_length_17859_cov_131.405691_19,45.161,248,128,2,1,248,5,244,3.24e-71,215.0,248,1.0,<=>
5012,BSU_09660,NODE_6_length_84183_cov_123.491630_11,36.979,192,107,6,84,270,45,227,6.82e-26,99.8,283,0.6784452296819788,->
5017,BSU_09670,NODE_65_length_20146_cov_124.136678_22,40.809,272,149,5,6,272,7,271,4e-69,213.0,283,0.9611307420494699,<=>
5020,BSU_09680,NODE_11_length_62755_cov_125.058282_12,47.875,447,233,0,4,450,2,448,1.41e-146,423.0,454,0.9845814977973568,<=>
5023,BSU_09690,NODE_78_length_17859_cov_131.405691_18,39.744,78,47,0,90,167,56,133,9.63e-12,56.2,167,0.46706586826347307,->
5024,BSU_09710,NODE_29_length_39116_cov_140.738851_13,43.738,519,290,1,3,521,2,518,1.24e-154,451.0,586,0.8856655290102389,<=>
5101,BSU_09720,NODE_29_length_39116_cov_140.738851_14,48.133,482,246,2,189,668,1,480,2.62e-162,472.0,674,0.7151335311572701,<=>
5173,BSU_09730,NODE_2_length_103972_cov_145.337677_21,47.573,206,106,2,1,205,1,205,3.89e-60,184.0,207,0.9951690821256038,<=>
5177,BSU_09750,NODE_2_length_103972_cov_145.337677_23,77.778,63,14,0,2,64,8,70,1.09e-31,102.0,68,0.9264705882352942,<=>
5180,BSU_09760,NODE_2_length_103972_cov_145.337677_28,47.826,69,36,0,4,72,1,69,1.95e-20,73.6,73,0.9452054794520548,<=>
5181,BSU_09770,NODE_2_length_103972_cov_145.337677_30,44.072,447,250,0,6,452,6,452,1.5e-131,384.0,454,0.9845814977973568,<=>
5185,BSU_09780,NODE_2_length_103972_cov_145.337677_31,38.286,350,215,1,1,349,1,350,4.89e-97,290.0,364,0.9615384615384616,<=>
5189,BSU_09790,NODE_2_length_103972_cov_145.337677_33,43.817,372,205,2,6,374,6,376,4.09e-101,301.0,378,0.9841269841269841,<=>
5190,BSU_09800,NODE_2_length_103972_cov_145.337677_34,66.372,113,38,0,1,113,1,113,1.77e-51,155.0,118,0.9576271186440678,<=>
5191,BSU_09810,NODE_46_length_25559_cov_123.998587_18,53.501,357,165,1,1,356,1,357,1.88e-140,400.0,358,0.9972067039106145,<=>
5192,BSU_09830,NODE_2_length_103972_cov_145.337677_39,51.89,291,137,3,1,288,1,291,7.64e-109,314.0,289,1.0069204152249136,<=>
5200,BSU_09840,NODE_2_length_103972_cov_145.337677_40,68.209,497,155,1,1,494,1,497,0.0,715.0,502,0.9900398406374502,<=>
5203,BSU_09850,NODE_187_length_3144_cov_142.803065_4,82.025,395,71,0,1,395,1,395,0.0,603.0,406,0.9729064039408867,<=>
5205,BSU_09860,NODE_187_length_3144_cov_142.803065_3,60.494,162,64,0,3,164,3,164,5.7e-72,211.0,166,0.9759036144578314,<=>
5208,BSU_09880,NODE_2_length_103972_cov_145.337677_42,49.213,254,129,0,1,254,5,258,1.1999999999999999e-82,245.0,256,0.9921875,<=>
5213,BSU_09889,NODE_2_length_103972_cov_145.337677_44,51.613,62,30,0,1,62,1,62,1.2e-14,58.5,62,1.0,<=>
5214,BSU_09890,NODE_2_length_103972_cov_145.337677_45,65.101,298,104,0,2,299,3,300,6.35e-147,411.0,299,0.9966555183946488,<=>
5290,BSU_09900,NODE_2_length_103972_cov_145.337677_46,54.177,419,183,3,1,419,1,410,1.7699999999999999e-158,450.0,420,0.9976190476190476,<=>
5291,BSU_09910,NODE_47_length_25520_cov_164.773651_6,21.318,258,161,9,5,229,1,249,7.43e-07,47.4,409,0.6308068459657702,->
5292,BSU_09930,NODE_2_length_103972_cov_145.337677_47,73.312,311,83,0,1,311,1,311,7.32e-178,491.0,315,0.9873015873015873,<=>
5293,BSU_09940,NODE_2_length_103972_cov_145.337677_48,48.077,52,27,0,4,55,4,55,5.67e-17,64.7,71,0.7323943661971831,<=>
5294,BSU_09950,NODE_2_length_103972_cov_145.337677_49,47.138,297,141,7,1,283,1,295,7.18e-75,228.0,293,1.0136518771331058,<=>
5296,BSU_09958,NODE_72_length_19087_cov_116.812678_2,73.913,23,6,0,3,25,5,27,5.94e-06,34.3,29,0.7931034482758621,->
5298,BSU_09959,NODE_72_length_19087_cov_116.812678_2,71.429,21,6,0,5,25,7,27,0.000142,30.8,29,0.7241379310344828,->
5300,BSU_09980,NODE_304_length_234_cov_0.866242_1,41.176,68,40,0,28,95,2,69,5.16e-10,48.9,114,0.5964912280701754,<=>
5301,BSU_09990,NODE_2_length_103972_cov_145.337677_54,67.222,180,59,0,8,187,9,188,3e-93,268.0,204,0.8823529411764706,<=>
5305,BSU_10000,NODE_32_length_35583_cov_122.758576_25,53.333,30,14,0,5,34,15,44,1.86e-05,38.5,119,0.25210084033613445,->
5306,BSU_10010,NODE_2_length_103972_cov_145.337677_56,62.5,168,61,1,1,166,1,168,1.4500000000000001e-64,193.0,173,0.9710982658959537,<=>
5307,BSU_10020,NODE_2_length_103972_cov_145.337677_57,63.202,356,129,2,1,354,4,359,1.99e-167,468.0,360,0.9888888888888889,<=>
5308,BSU_10030,NODE_2_length_103972_cov_145.337677_60,71.014,138,40,0,5,142,6,143,4.93e-76,219.0,146,0.9452054794520548,<=>
5309,BSU_10040,NODE_2_length_103972_cov_145.337677_61,71.193,243,70,0,1,243,1,243,4.22e-135,377.0,248,0.9798387096774194,<=>
5383,BSU_10050,NODE_2_length_103972_cov_145.337677_62,38.821,407,235,6,1,401,1,399,8.16e-96,290.0,409,0.9951100244498777,<=>
5384,BSU_10060,NODE_2_length_103972_cov_145.337677_63,50.22,227,112,1,5,230,6,232,5.8099999999999994e-68,206.0,237,0.9578059071729957,<=>
5387,BSU_10070,NODE_2_length_103972_cov_145.337677_64,62.078,385,146,0,9,393,4,388,0.0,513.0,397,0.9697732997481109,<=>
5392,BSU_10080,NODE_2_length_103972_cov_145.337677_122,58.67,421,173,1,2,421,1,421,2.99e-173,490.0,464,0.9073275862068966,<=>
5393,BSU_10100,NODE_2_length_103972_cov_145.337677_123,54.438,169,75,2,1,167,1,169,4.71e-65,194.0,167,1.0119760479041917,<=>
